bloc 3	bloc 3	1.0
bloc 3	petit paul	0.0
en salle 3	bloc 3	1.0
en salle 3	15:45	0.0
chirurgien cohen	dr cohen	1.0
chirurgien cohen	cohen	1.0
chirurgien cohen	cholecystectomie	0.0
docteur cohen present	dr cohen	1.0
docteur cohen present	cohen	1.0
docteur cohen present	15:45	0.0
professeur cohen	dr cohen	1.0
professeur cohen	cohen	1.0
professeur cohen	dr bernard	0.0
anesthesiste cohen	dr bernard	1.0
anesthesiste cohen	cohen	0.0
docteur cohen pour anesthesie	dr bernard	1.0
docteur cohen pour anesthesie	fosse iliaque gauche	0.0
intervention cholecystectomie	cholecystectomie	1.0
intervention cholecystectomie	15:45	0.0
on fait une cholecystectomie	cholecystectomie	1.0
on fait une cholecystectomie	cohen	0.0
site fosse iliaque gauche	fosse iliaque gauche	1.0
site fosse iliaque gauche	dr bernard	0.0
fosse gauche	fosse iliaque gauche	1.0
fosse gauche	cohen	0.0
le patient est claire martin	claire martin	1.0
le patient est claire martin	martin claire	1.0
le patient est claire martin	dr marchand	0.0
la patiente est claire martin	claire martin	1.0
la patiente est claire martin	martin claire	1.0
la patiente est claire martin	fosse iliaque droite	0.0
je repete claire martin	claire martin	1.0
je repete claire martin	martin claire	1.0
je repete claire martin	appendicectomie	0.0
martin claire confirme	claire martin	1.0
martin claire confirme	martin claire	1.0
martin claire confirme	dr bernard	0.0
a 10:30	10:30	1.0
a 10:30	dr bernard	0.0
prevue a 10:30	10:30	1.0
prevue a 10:30	appendicectomie	0.0
heure prevue 10:30	10:30	1.0
heure prevue 10:30	bloc 2	0.0
salle 2	bloc 2	1.0
salle 2	bernard	0.0
bloc 2	bloc 2	1.0
bloc 2	fosse iliaque droite	0.0
en salle 2	bloc 2	1.0
en salle 2	appendicectomie	0.0
chirurgien bernard	dr bernard	1.0
chirurgien bernard	bernard	1.0
chirurgien bernard	appendicectomie	0.0
docteur bernard present	dr bernard	1.0
docteur bernard present	bernard	1.0
docteur bernard present	fosse iliaque droite	0.0
professeur bernard	dr bernard	1.0
professeur bernard	bernard	1.0
professeur bernard	dr marchand	0.0
anesthesiste bernard	dr marchand	1.0
anesthesiste bernard	claire martin	0.0
docteur bernard pour anesthesie	dr marchand	1.0
docteur bernard pour anesthesie	bloc 2	0.0
intervention appendicectomie	appendicectomie	1.0
intervention appendicectomie	bloc 2	0.0
on fait une appendicectomie	appendicectomie	1.0
on fait une appendicectomie	fosse iliaque droite	0.0
site fosse iliaque droite	fosse iliaque droite	1.0
site fosse iliaque droite	martin claire	0.0
fosse droite	fosse iliaque droite	1.0
fosse droite	bloc 2	0.0
le patient est louis bernard	louis bernard	1.0
le patient est louis bernard	bernard louis	1.0
le patient est louis bernard	dr marchand	0.0
la patiente est louis bernard	louis bernard	1.0
la patiente est louis bernard	bernard louis	1.0
la patiente est louis bernard	dr marchand	0.0
je repete louis bernard	louis bernard	1.0
je repete louis bernard	bernard louis	1.0
je repete louis bernard	thorax	0.0
bernard louis confirme	louis bernard	1.0
bernard louis confirme	bernard louis	1.0
bernard louis confirme	appendicectomie	0.0
a 10h30	10h30	1.0
a 10h30	thorax	0.0
prevue a 10h30	10h30	1.0
prevue a 10h30	bernard louis	0.0
heure prevue 10h30	10h30	1.0
heure prevue 10h30	dr marchand	0.0
salle 1	salle 1	1.0
salle 1	thorax	0.0
bloc 1	salle 1	1.0
bloc 1	dr marchand	0.0
en salle 1	salle 1	1.0
en salle 1	dr marchand	0.0
chirurgien marchand	dr marchand	1.0
chirurgien marchand	marchand	1.0
chirurgien marchand	10h30	0.0
docteur marchand present	dr marchand	1.0
docteur marchand present	marchand	1.0
docteur marchand present	bernard louis	0.0
professeur marchand	dr marchand	1.0
professeur marchand	marchand	1.0
professeur marchand	thorax	0.0
anesthesiste marchand	dr marchand	1.0
anesthesiste marchand	salle 1	0.0
docteur marchand pour anesthesie	dr marchand	1.0
docteur marchand pour anesthesie	appendicectomie	0.0
intervention appendicectomie	appendicectomie	1.0
intervention appendicectomie	thorax	0.0
on fait une appendicectomie	appendicectomie	1.0
on fait une appendicectomie	dr marchand	0.0
site thorax	thorax	1.0
site thorax	10h30	0.0
fosse gauche	thorax	1.0
fosse gauche	louis bernard	0.0
le patient est lea petit	lea petit	1.0
le patient est lea petit	petit lea	1.0
le patient est lea petit	leroy	0.0
la patiente est lea petit	lea petit	1.0
la patiente est lea petit	petit lea	1.0
la patiente est lea petit	thorax	0.0
je repete lea petit	lea petit	1.0
je repete lea petit	petit lea	1.0
je repete lea petit	thorax	0.0
petit lea confirme	lea petit	1.0
petit lea confirme	petit lea	1.0
petit lea confirme	salle 1	0.0
a 10h30	10h30	1.0
a 10h30	dr leroy	0.0
prevue a 10h30	10h30	1.0
prevue a 10h30	dr marchand	0.0
heure prevue 10h30	10h30	1.0
heure prevue 10h30	petit lea	0.0
salle 1	salle 1	1.0
salle 1	10h30	0.0
bloc 1	salle 1	1.0
bloc 1	petit lea	0.0
en salle 1	salle 1	1.0
en salle 1	dr leroy	0.0
chirurgien leroy	dr leroy	1.0
chirurgien leroy	leroy	1.0
chirurgien leroy	10h30	0.0
docteur leroy present	dr leroy	1.0
docteur leroy present	leroy	1.0
docteur leroy present	10h30	0.0
professeur leroy	dr leroy	1.0
professeur leroy	leroy	1.0
professeur leroy	thorax	0.0
anesthesiste leroy	dr marchand	1.0
anesthesiste leroy	petit lea	0.0
docteur leroy pour anesthesie	dr marchand	1.0
docteur leroy pour anesthesie	thorax	0.0
intervention cholecystectomie	cholecystectomie	1.0
intervention cholecystectomie	dr leroy	0.0
on fait une cholecystectomie	cholecystectomie	1.0
on fait une cholecystectomie	dr marchand	0.0
site thorax	thorax	1.0
site thorax	dr marchand	0.0
fosse gauche	thorax	1.0
fosse gauche	leroy	0.0
le patient est michel nguyen	michel nguyen	1.0
le patient est michel nguyen	nguyen michel	1.0
le patient est michel nguyen	15:45	0.0
la patiente est michel nguyen	michel nguyen	1.0
la patiente est michel nguyen	nguyen michel	1.0
la patiente est michel nguyen	dr marchand	0.0
je repete michel nguyen	michel nguyen	1.0
je repete michel nguyen	nguyen michel	1.0
je repete michel nguyen	cholecystectomie	0.0
nguyen michel confirme	michel nguyen	1.0
nguyen michel confirme	nguyen michel	1.0
nguyen michel confirme	15:45	0.0
a 15:45	15:45	1.0
a 15:45	cholecystectomie	0.0
prevue a 15:45	15:45	1.0
prevue a 15:45	dr leroy	0.0
heure prevue 15:45	15:45	1.0
heure prevue 15:45	dr leroy	0.0
salle 3	bloc 3	1.0
salle 3	cholecystectomie	0.0
bloc 3	bloc 3	1.0
bloc 3	dr marchand	0.0
en salle 3	bloc 3	1.0
en salle 3	marchand	0.0
chirurgien marchand	dr marchand	1.0
chirurgien marchand	marchand	1.0
chirurgien marchand	cholecystectomie	0.0
docteur marchand present	dr marchand	1.0
docteur marchand present	marchand	1.0
docteur marchand present	cholecystectomie	0.0
professeur marchand	dr marchand	1.0
professeur marchand	marchand	1.0
professeur marchand	cholecystectomie	0.0
anesthesiste marchand	dr leroy	1.0
anesthesiste marchand	bloc 3	0.0
docteur marchand pour anesthesie	dr leroy	1.0
docteur marchand pour anesthesie	bloc 3	0.0
intervention cholecystectomie	cholecystectomie	1.0
intervention cholecystectomie	fosse iliaque droite	0.0
on fait une cholecystectomie	cholecystectomie	1.0
on fait une cholecystectomie	fosse iliaque droite	0.0
site fosse iliaque droite	fosse iliaque droite	1.0
site fosse iliaque droite	cholecystectomie	0.0
fosse droite	fosse iliaque droite	1.0
fosse droite	nguyen michel	0.0
le patient est hugo bernard	hugo bernard	1.0
le patient est hugo bernard	bernard hugo	1.0
le patient est hugo bernard	dr bernard	0.0
la patiente est hugo bernard	hugo bernard	1.0
la patiente est hugo bernard	bernard hugo	1.0
la patiente est hugo bernard	11:00	0.0
je repete hugo bernard	hugo bernard	1.0
je repete hugo bernard	bernard hugo	1.0
je repete hugo bernard	salle 3	0.0
bernard hugo confirme	hugo bernard	1.0
bernard hugo confirme	bernard hugo	1.0
bernard hugo confirme	fosse iliaque gauche	0.0
a 11:00	11:00	1.0
a 11:00	cholecystectomie	0.0
prevue a 11:00	11:00	1.0
prevue a 11:00	fosse iliaque gauche	0.0
heure prevue 11:00	11:00	1.0
heure prevue 11:00	cholecystectomie	0.0
salle 3	salle 3	1.0
salle 3	hugo bernard	0.0
bloc 3	salle 3	1.0
bloc 3	dr bernard	0.0
en salle 3	salle 3	1.0
en salle 3	hugo bernard	0.0
chirurgien leroy	dr leroy	1.0
chirurgien leroy	leroy	1.0
chirurgien leroy	cholecystectomie	0.0
docteur leroy present	dr leroy	1.0
docteur leroy present	leroy	1.0
docteur leroy present	bernard hugo	0.0
professeur leroy	dr leroy	1.0
professeur leroy	leroy	1.0
professeur leroy	salle 3	0.0
anesthesiste leroy	dr bernard	1.0
anesthesiste leroy	fosse iliaque gauche	0.0
docteur leroy pour anesthesie	dr bernard	1.0
docteur leroy pour anesthesie	salle 3	0.0
intervention cholecystectomie	cholecystectomie	1.0
intervention cholecystectomie	hugo bernard	0.0
on fait une cholecystectomie	cholecystectomie	1.0
on fait une cholecystectomie	hugo bernard	0.0
site fosse iliaque gauche	fosse iliaque gauche	1.0
site fosse iliaque gauche	salle 3	0.0
fosse gauche	fosse iliaque gauche	1.0
fosse gauche	bernard hugo	0.0
le patient est julie bernard	julie bernard	1.0
le patient est julie bernard	bernard julie	1.0
le patient est julie bernard	salle 1	0.0
la patiente est julie bernard	julie bernard	1.0
la patiente est julie bernard	bernard julie	1.0
la patiente est julie bernard	fosse iliaque droite	0.0
je repete julie bernard	julie bernard	1.0
je repete julie bernard	bernard julie	1.0
je repete julie bernard	salle 1	0.0
bernard julie confirme	julie bernard	1.0
bernard julie confirme	bernard julie	1.0
bernard julie confirme	dr leroy	0.0
a 15:45	15:45	1.0
a 15:45	dr lefevre	0.0
prevue a 15:45	15:45	1.0
prevue a 15:45	salle 1	0.0
heure prevue 15:45	15:45	1.0
heure prevue 15:45	cholecystectomie	0.0
salle 1	salle 1	1.0
salle 1	bernard julie	0.0
bloc 1	salle 1	1.0
bloc 1	cholecystectomie	0.0
en salle 1	salle 1	1.0
en salle 1	fosse iliaque droite	0.0
chirurgien lefevre	dr lefevre	1.0
chirurgien lefevre	lefevre	1.0
chirurgien lefevre	bernard julie	0.0
docteur lefevre present	dr lefevre	1.0
docteur lefevre present	lefevre	1.0
docteur lefevre present	salle 1	0.0
professeur lefevre	dr lefevre	1.0
professeur lefevre	lefevre	1.0
professeur lefevre	bernard julie	0.0
anesthesiste lefevre	dr leroy	1.0
anesthesiste lefevre	15:45	0.0
docteur lefevre pour anesthesie	dr leroy	1.0
docteur lefevre pour anesthesie	julie bernard	0.0
intervention cholecystectomie	cholecystectomie	1.0
intervention cholecystectomie	salle 1	0.0
on fait une cholecystectomie	cholecystectomie	1.0
on fait une cholecystectomie	julie bernard	0.0
site fosse iliaque droite	fosse iliaque droite	1.0
site fosse iliaque droite	lefevre	0.0
fosse droite	fosse iliaque droite	1.0
fosse droite	cholecystectomie	0.0
le patient est lea bernard	lea bernard	1.0
le patient est lea bernard	bernard lea	1.0
le patient est lea bernard	fosse iliaque droite	0.0
la patiente est lea bernard	lea bernard	1.0
la patiente est lea bernard	bernard lea	1.0
la patiente est lea bernard	fosse iliaque droite	0.0
je repete lea bernard	lea bernard	1.0
je repete lea bernard	bernard lea	1.0
je repete lea bernard	11:00	0.0
bernard lea confirme	lea bernard	1.0
bernard lea confirme	bernard lea	1.0
bernard lea confirme	salle 1	0.0
a 11:00	11:00	1.0
a 11:00	fosse iliaque droite	0.0
prevue a 11:00	11:00	1.0
prevue a 11:00	fosse iliaque droite	0.0
heure prevue 11:00	11:00	1.0
heure prevue 11:00	cholecystectomie	0.0
salle 1	salle 1	1.0
salle 1	leroy	0.0
bloc 1	salle 1	1.0
bloc 1	dr bernard	0.0
en salle 1	salle 1	1.0
en salle 1	dr leroy	0.0
chirurgien leroy	dr leroy	1.0
chirurgien leroy	leroy	1.0
chirurgien leroy	cholecystectomie	0.0
docteur leroy present	dr leroy	1.0
docteur leroy present	leroy	1.0
docteur leroy present	cholecystectomie	0.0
professeur leroy	dr leroy	1.0
professeur leroy	leroy	1.0
professeur leroy	salle 1	0.0
anesthesiste leroy	dr bernard	1.0
anesthesiste leroy	leroy	0.0
docteur leroy pour anesthesie	dr bernard	1.0
docteur leroy pour anesthesie	lea bernard	0.0
intervention cholecystectomie	cholecystectomie	1.0
intervention cholecystectomie	bernard lea	0.0
on fait une cholecystectomie	cholecystectomie	1.0
on fait une cholecystectomie	dr leroy	0.0
site fosse iliaque droite	fosse iliaque droite	1.0
site fosse iliaque droite	salle 1	0.0
fosse droite	fosse iliaque droite	1.0
fosse droite	leroy	0.0
le patient est michel bernard	michel bernard	1.0
le patient est michel bernard	bernard michel	1.0
le patient est michel bernard	cholecystectomie	0.0
la patiente est michel bernard	michel bernard	1.0
la patiente est michel bernard	bernard michel	1.0
la patiente est michel bernard	dr leroy	0.0
je repete michel bernard	michel bernard	1.0
je repete michel bernard	bernard michel	1.0
je repete michel bernard	fosse iliaque gauche	0.0
bernard michel confirme	michel bernard	1.0
bernard michel confirme	bernard michel	1.0
bernard michel confirme	cholecystectomie	0.0
a 10h30	10h30	1.0
a 10h30	cholecystectomie	0.0
prevue a 10h30	10h30	1.0
prevue a 10h30	cholecystectomie	0.0
heure prevue 10h30	10h30	1.0
heure prevue 10h30	fosse iliaque gauche	0.0
salle 3	salle 3	1.0
salle 3	cholecystectomie	0.0
bloc 3	salle 3	1.0
bloc 3	10h30	0.0
en salle 3	salle 3	1.0
en salle 3	michel bernard	0.0
chirurgien lefevre	dr lefevre	1.0
chirurgien lefevre	lefevre	1.0
chirurgien lefevre	cholecystectomie	0.0
docteur lefevre present	dr lefevre	1.0
docteur lefevre present	lefevre	1.0
docteur lefevre present	10h30	0.0
professeur lefevre	dr lefevre	1.0
professeur lefevre	lefevre	1.0
professeur lefevre	10h30	0.0
anesthesiste lefevre	dr leroy	1.0
anesthesiste lefevre	michel bernard	0.0
docteur lefevre pour anesthesie	dr leroy	1.0
docteur lefevre pour anesthesie	10h30	0.0
intervention cholecystectomie	cholecystectomie	1.0
intervention cholecystectomie	fosse iliaque gauche	0.0
on fait une cholecystectomie	cholecystectomie	1.0
on fait une cholecystectomie	10h30	0.0
site fosse iliaque gauche	fosse iliaque gauche	1.0
site fosse iliaque gauche	dr lefevre	0.0
fosse gauche	fosse iliaque gauche	1.0
fosse gauche	dr leroy	0.0
le patient est sophie martin	sophie martin	1.0
le patient est sophie martin	martin sophie	1.0
le patient est sophie martin	10h30	0.0
la patiente est sophie martin	sophie martin	1.0
la patiente est sophie martin	martin sophie	1.0
la patiente est sophie martin	salle 3	0.0
je repete sophie martin	sophie martin	1.0
je repete sophie martin	martin sophie	1.0
je repete sophie martin	fosse iliaque droite	0.0
martin sophie confirme	sophie martin	1.0
martin sophie confirme	martin sophie	1.0
martin sophie confirme	dr bernard	0.0
a 10h30	10h30	1.0
a 10h30	cholecystectomie	0.0
prevue a 10h30	10h30	1.0
prevue a 10h30	cholecystectomie	0.0
heure prevue 10h30	10h30	1.0
heure prevue 10h30	salle 3	0.0
salle 3	salle 3	1.0
salle 3	sophie martin	0.0
bloc 3	salle 3	1.0
bloc 3	dr bernard	0.0
en salle 3	salle 3	1.0
en salle 3	dr cohen	0.0
chirurgien bernard	dr bernard	1.0
chirurgien bernard	bernard	1.0
chirurgien bernard	fosse iliaque droite	0.0
docteur bernard present	dr bernard	1.0
docteur bernard present	bernard	1.0
docteur bernard present	cholecystectomie	0.0
professeur bernard	dr bernard	1.0
professeur bernard	bernard	1.0
professeur bernard	10h30	0.0
anesthesiste bernard	dr cohen	1.0
anesthesiste bernard	cholecystectomie	0.0
docteur bernard pour anesthesie	dr cohen	1.0
docteur bernard pour anesthesie	fosse iliaque droite	0.0
intervention cholecystectomie	cholecystectomie	1.0
intervention cholecystectomie	10h30	0.0
on fait une cholecystectomie	cholecystectomie	1.0
on fait une cholecystectomie	10h30	0.0
site fosse iliaque droite	fosse iliaque droite	1.0
site fosse iliaque droite	martin sophie	0.0
fosse droite	fosse iliaque droite	1.0
fosse droite	10h30	0.0
le patient est arthur dupont	arthur dupont	1.0
le patient est arthur dupont	dupont arthur	1.0
le patient est arthur dupont	fosse iliaque droite	0.0
la patiente est arthur dupont	arthur dupont	1.0
la patiente est arthur dupont	dupont arthur	1.0
la patiente est arthur dupont	cholecystectomie	0.0
je repete arthur dupont	arthur dupont	1.0
je repete arthur dupont	dupont arthur	1.0
je repete arthur dupont	marchand	0.0
dupont arthur confirme	arthur dupont	1.0
dupont arthur confirme	dupont arthur	1.0
dupont arthur confirme	cholecystectomie	0.0
a 10:30	10:30	1.0
a 10:30	dr marchand	0.0
prevue a 10:30	10:30	1.0
prevue a 10:30	dr cohen	0.0
heure prevue 10:30	10:30	1.0
heure prevue 10:30	arthur dupont	0.0
salle 3	bloc 3	1.0
salle 3	10:30	0.0
bloc 3	bloc 3	1.0
bloc 3	dr cohen	0.0
en salle 3	bloc 3	1.0
en salle 3	dupont arthur	0.0
chirurgien marchand	dr marchand	1.0
chirurgien marchand	marchand	1.0
chirurgien marchand	arthur dupont	0.0
docteur marchand present	dr marchand	1.0
docteur marchand present	marchand	1.0
docteur marchand present	bloc 3	0.0
professeur marchand	dr marchand	1.0
professeur marchand	marchand	1.0
professeur marchand	dr cohen	0.0
anesthesiste marchand	dr cohen	1.0
anesthesiste marchand	dupont arthur	0.0
docteur marchand pour anesthesie	dr cohen	1.0
docteur marchand pour anesthesie	10:30	0.0
intervention cholecystectomie	cholecystectomie	1.0
intervention cholecystectomie	dr cohen	0.0
on fait une cholecystectomie	cholecystectomie	1.0
on fait une cholecystectomie	marchand	0.0
site fosse iliaque droite	fosse iliaque droite	1.0
site fosse iliaque droite	dr cohen	0.0
fosse droite	fosse iliaque droite	1.0
fosse droite	dr cohen	0.0
le patient est nguyen nguyen	nguyen nguyen	1.0
le patient est nguyen nguyen	nguyen nguyen	1.0
le patient est nguyen nguyen	fosse iliaque droite	0.0
la patiente est nguyen nguyen	nguyen nguyen	1.0
la patiente est nguyen nguyen	nguyen nguyen	1.0
la patiente est nguyen nguyen	bernard	0.0
je repete nguyen nguyen	nguyen nguyen	1.0
je repete nguyen nguyen	nguyen nguyen	1.0
je repete nguyen nguyen	dr bernard	0.0
nguyen nguyen confirme	nguyen nguyen	1.0
nguyen nguyen confirme	nguyen nguyen	1.0
nguyen nguyen confirme	10:30	0.0
a 10:30	10:30	1.0
a 10:30	bernard	0.0
prevue a 10:30	10:30	1.0
prevue a 10:30	salle 3	0.0
heure prevue 10:30	10:30	1.0
heure prevue 10:30	appendicectomie	0.0
salle 3	salle 3	1.0
salle 3	10:30	0.0
bloc 3	salle 3	1.0
bloc 3	nguyen nguyen	0.0
en salle 3	salle 3	1.0
en salle 3	10:30	0.0
chirurgien bernard	dr bernard	1.0
chirurgien bernard	bernard	1.0
chirurgien bernard	dr bernard	0.0
docteur bernard present	dr bernard	1.0
docteur bernard present	bernard	1.0
docteur bernard present	10:30	0.0
professeur bernard	dr bernard	1.0
professeur bernard	bernard	1.0
professeur bernard	salle 3	0.0
anesthesiste bernard	dr bernard	1.0
anesthesiste bernard	appendicectomie	0.0
docteur bernard pour anesthesie	dr bernard	1.0
docteur bernard pour anesthesie	fosse iliaque droite	0.0
intervention appendicectomie	appendicectomie	1.0
intervention appendicectomie	salle 3	0.0
on fait une appendicectomie	appendicectomie	1.0
on fait une appendicectomie	fosse iliaque droite	0.0
site fosse iliaque droite	fosse iliaque droite	1.0
site fosse iliaque droite	appendicectomie	0.0
fosse droite	fosse iliaque droite	1.0
fosse droite	appendicectomie	0.0
le patient est louis lefevre	louis lefevre	1.0
le patient est louis lefevre	lefevre louis	1.0
le patient est louis lefevre	10h30	0.0
la patiente est louis lefevre	louis lefevre	1.0
la patiente est louis lefevre	lefevre louis	1.0
la patiente est louis lefevre	appendicectomie	0.0
je repete louis lefevre	louis lefevre	1.0
je repete louis lefevre	lefevre louis	1.0
je repete louis lefevre	dr cohen	0.0
